Sample,X,Y,Z
863,-0.160,0.125,-1.051
864,0.043,-0.027,-1.039
865,0.227,0.055,-0.977
866,-0.066,0.051,-1.059
867,0.266,0.102,-0.859
868,0.121,0.137,-0.910
869,-0.004,0.031,-1.027
870,0.289,-0.051,-0.934
871,-0.168,0.035,-0.984
872,-0.094,0.000,-0.996
873,0.051,0.043,-0.895
874,-0.215,0.125,-0.977
875,0.074,0.035,-0.883
876,-0.004,-0.062,-1.020
877,-0.164,-0.027,-1.051
878,0.070,-0.082,-0.988
879,-0.152,0.098,-0.977
880,-0.211,0.078,-1.020
881,0.066,-0.184,-1.129
882,-0.117,-0.055,-1.102
883,-0.016,-0.016,-0.973
