Sample,X,Y,Z
549,-0.086,0.074,-1.035
550,0.043,0.043,-1.117
551,0.246,-0.105,-1.121
552,-0.027,0.012,-1.113
553,-0.020,-0.070,-1.059
554,0.027,-0.027,-0.977
555,-0.172,0.148,-0.941
556,0.016,0.051,-0.914
557,-0.059,0.004,-0.930
558,-0.086,0.082,-0.918
559,0.160,-0.047,-0.887
560,0.027,0.082,-0.934
561,0.039,-0.031,-0.945
562,0.250,0.066,-0.824
563,0.105,0.109,-0.922
564,0.191,0.059,-0.906
565,0.086,0.000,-0.977
566,-0.156,0.238,-0.906
567,0.168,-0.184,-1.133
568,-0.086,-0.113,-1.145
569,-0.203,0.281,-0.855
570,0.016,-0.020,-1.086
571,-0.160,-0.027,-1.160
572,-0.086,-0.031,-1.102
573,0.133,-0.242,-1.176
574,0.004,-0.020,-0.996
575,0.113,0.086,-0.895
576,0.246,-0.055,-0.988
577,-0.035,0.094,-0.871
578,0.160,-0.051,-0.906
579,0.039,-0.023,-0.879
580,-0.059,0.102,-0.836
581,0.004,0.031,-0.875
582,-0.207,0.082,-0.961
583,-0.113,0.031,-0.977
584,0.160,-0.047,-1.020
585,-0.094,0.012,-1.027
586,0.023,0.004,-1.039
587,0.242,-0.035,-1.066
588,0.070,0.047,-1.082
589,0.266,0.031,-1.031
590,0.121,0.230,-0.852
591,-0.012,0.066,-1.082
592,0.086,-0.242,-1.234
593,-0.121,0.066,-0.926
594,-0.141,0.082,-0.945
595,0.039,0.016,-0.906
596,-0.195,0.152,-0.930
597,-0.316,-0.020,-1.035
598,-0.055,-0.086,-1.008
599,-0.172,0.000,-0.969
600,0.078,-0.117,-1.012
601,0.180,0.031,-0.809
602,0.098,0.062,-0.871
603,0.340,0.047,-0.855
604,0.332,-0.062,-0.914
605,0.160,-0.176,-1.125
606,0.148,0.086,-0.801
607,-0.012,0.191,-0.918
608,-0.031,0.082,-0.992
609,0.059,-0.070,-1.109
610,-0.180,-0.059,-1.152
611,-0.043,-0.051,-1.086
612,-0.047,0.055,-1.043
613,-0.094,0.125,-1.059
614,0.027,-0.145,-1.180
615,-0.047,0.047,-1.082
616,-0.066,0.062,-0.996
617,0.137,-0.117,-1.086
618,-0.129,0.055,-0.918
619,-0.082,0.199,-0.766
620,0.129,-0.023,-0.973
621,-0.039,0.109,-0.828
622,0.051,0.031,-0.871
623,0.012,0.078,-0.777
624,-0.035,0.125,-0.816
625,0.031,-0.074,-1.012
626,-0.062,-0.043,-1.023
627,0.031,0.035,-0.992
628,0.250,0.020,-0.992
629,0.188,0.051,-1.008
630,0.160,-0.008,-1.074
631,0.117,-0.043,-1.113
632,-0.020,-0.004,-1.141
633,0.043,0.043,-1.066
634,0.070,0.184,-0.941
635,-0.121,0.090,-1.035
636,-0.051,-0.039,-1.062
637,-0.043,-0.066,-1.074
638,-0.215,-0.090,-1.023
639,0.004,0.113,-0.828
640,-0.156,0.258,-0.695
641,0.027,0.016,-0.957
642,0.039,-0.094,-1.027
643,0.004,-0.168,-1.027
644,0.199,-0.047,-0.914
645,0.203,0.164,-0.719
646,0.125,0.117,-0.887
647,-0.031,0.070,-0.957
648,0.047,0.012,-0.980
649,-0.023,-0.242,-1.250
650,-0.086,0.074,-0.930
651,-0.160,0.148,-1.004
652,-0.121,-0.086,-1.184
653,0.004,0.008,-1.145
654,-0.016,-0.070,-1.156
655,0.113,-0.059,-1.090
656,0.062,0.016,-0.980
657,0.121,0.086,-0.887
658,0.195,0.098,-0.875
659,0.098,-0.129,-1.059
660,0.023,0.062,-0.762
661,-0.012,0.105,-0.852
662,-0.012,-0.090,-0.957
663,-0.078,0.098,-0.758
664,-0.180,0.098,-0.836
665,-0.109,0.055,-0.961
666,-0.113,-0.008,-0.996
667,-0.121,-0.082,-1.211
668,0.172,-0.109,-1.043
669,0.156,0.172,-0.883
670,0.199,0.066,-1.094
671,0.312,-0.027,-1.051
672,0.148,-0.094,-1.234
673,0.008,-0.004,-1.094
674,0.117,0.031,-0.961
675,-0.094,0.055,-1.078
676,-0.145,0.090,-0.918
677,-0.102,0.004,-1.012
678,-0.137,-0.070,-1.031
679,-0.047,0.012,-0.832
680,-0.090,0.086,-0.781
681,-0.023,0.055,-0.801
682,0.082,0.027,-0.852
683,-0.023,-0.043,-1.008
684,0.027,0.078,-0.891
685,0.188,0.098,-0.891
686,0.121,-0.516,-1.523
687,0.105,-0.059,-0.984
688,-0.012,0.285,-0.887
689,0.160,0.047,-1.035
690,0.273,0.062,-0.867
691,-0.062,-0.109,-1.207
692,0.020,-0.188,-1.160
693,-0.043,0.078,-0.902
694,-0.109,0.312,-0.844
695,0.164,0.031,-0.809
696,-0.004,-0.160,-1.047
697,-0.242,0.039,-0.961
698,-0.039,-0.102,-0.988
699,-0.164,0.031,-0.977
700,-0.086,0.301,-0.738
701,0.160,-0.039,-0.934
702,-0.008,0.059,-1.043
703,0.023,0.039,-1.016
704,0.105,-0.176,-1.141
705,-0.066,0.047,-1.008
706,0.066,0.164,-0.898
707,0.086,0.059,-1.031
708,-0.051,0.098,-1.059
709,0.156,-0.172,-1.160
710,0.066,-0.125,-1.090
711,0.098,0.094,-0.828
712,0.293,0.023,-0.832
713,0.121,-0.027,-0.949
714,0.125,0.012,-0.930
715,0.160,0.004,-0.898
716,-0.039,0.113,-0.879
717,-0.086,-0.008,-1.000
718,-0.266,0.160,-0.914
719,-0.285,0.156,-0.973
720,-0.113,-0.309,-1.258
721,-0.129,0.027,-0.926
722,-0.137,-0.004,-1.070
723,0.098,-0.047,-0.992
724,0.000,0.250,-0.883
725,0.113,-0.086,-1.191
726,0.332,-0.145,-1.082
727,0.133,0.020,-1.023
728,0.215,-0.066,-1.086
729,0.234,0.223,-0.711
730,0.055,0.176,-0.883
731,0.062,-0.129,-1.055
732,-0.020,-0.027,-0.953
733,-0.223,-0.020,-1.031
734,-0.059,-0.012,-0.883
735,-0.074,0.180,-0.793
736,-0.047,0.027,-0.988
737,0.117,-0.102,-1.020
738,-0.023,-0.004,-1.047
739,0.047,-0.035,-1.027
740,0.184,0.129,-0.879
741,-0.020,0.070,-1.020
742,0.027,0.039,-1.066
743,-0.027,-0.059,-1.156
744,-0.176,0.148,-0.965
745,0.133,-0.016,-0.938
746,-0.086,-0.180,-1.168
747,-0.176,0.184,-0.840
748,0.031,0.285,-0.789
749,0.105,0.059,-1.004
750,0.219,-0.188,-1.094
751,0.070,-0.016,-0.988
752,-0.023,0.027,-0.961
753,0.137,0.039,-0.934
754,0.082,0.094,-0.887
755,0.031,-0.039,-0.949
756,0.121,-0.176,-1.055
757,-0.152,0.062,-0.949
758,-0.176,0.137,-0.883
759,-0.074,0.125,-0.906
760,-0.027,0.121,-0.906
761,0.121,-0.184,-1.176
762,0.086,-0.133,-1.145
763,-0.035,0.184,-0.863
764,0.062,-0.047,-1.066
765,0.125,0.078,-0.984
766,0.070,0.035,-1.066
767,0.090,-0.215,-1.246
768,0.059,0.168,-0.789
769,0.035,0.180,-0.801
770,0.176,-0.336,-1.223
771,-0.137,0.090,-0.785
772,-0.207,0.227,-0.852
773,0.008,0.023,-0.980
774,-0.070,0.074,-0.895
