Sample,X,Y,Z
770,0.055,0.020,-0.953
771,0.070,0.066,-0.930
772,0.086,0.016,-0.988
773,0.121,0.086,-0.879
774,0.137,-0.012,-1.043
775,0.191,-0.094,-1.082
776,0.121,0.066,-0.926
777,0.062,-0.020,-1.078
778,0.070,0.012,-1.023
779,-0.008,0.082,-0.957
780,-0.199,-0.031,-1.070
781,-0.227,0.000,-1.027
782,-0.258,0.113,-0.984
783,-0.117,-0.035,-0.984
784,-0.117,0.098,-0.805
785,-0.082,-0.008,-0.984
786,0.172,-0.113,-1.012
787,0.074,0.078,-0.879
788,0.148,-0.070,-1.039
789,0.340,-0.023,-0.895
790,0.223,0.078,-0.887
791,0.230,-0.078,-1.062
792,0.184,-0.016,-0.965
793,-0.051,0.074,-1.047
794,0.000,-0.008,-1.027
795,-0.188,0.172,-0.902
796,-0.223,0.113,-1.082
797,-0.055,0.012,-1.047
798,-0.113,0.055,-1.047
799,0.027,-0.039,-1.082
800,0.227,-0.055,-0.980
801,-0.051,0.133,-0.996
802,0.070,-0.047,-1.082
803,0.145,-0.070,-0.992
804,-0.090,0.059,-0.988
805,0.066,-0.051,-0.984
806,-0.023,0.066,-0.855
807,-0.035,0.047,-0.941
808,0.191,-0.031,-0.828
809,0.000,0.020,-0.832
810,-0.031,-0.027,-0.973
811,0.133,0.094,-0.770
812,-0.141,0.137,-0.879
813,0.047,-0.020,-0.969
814,0.070,-0.012,-0.977
815,0.023,0.055,-1.008
816,0.148,-0.059,-1.004
817,-0.012,0.059,-1.023
818,-0.035,0.027,-1.125
819,0.168,-0.113,-1.156
820,-0.125,0.016,-1.125
821,-0.203,0.051,-1.109
822,-0.133,0.047,-1.070
823,-0.266,0.172,-1.027
824,0.027,-0.020,-1.062
825,0.156,-0.039,-0.965
826,0.051,-0.055,-1.023
827,0.219,-0.047,-0.895
828,0.172,0.059,-0.781
829,0.188,-0.012,-0.852
830,0.242,-0.062,-0.812
831,-0.062,0.023,-0.922
832,-0.062,-0.051,-0.973
833,0.059,0.082,-0.758
834,-0.125,0.125,-0.871
835,0.141,-0.113,-1.051
836,0.020,0.004,-1.016
837,-0.273,0.016,-1.172
838,-0.035,-0.031,-1.102
839,-0.086,0.117,-1.051
840,-0.008,0.020,-1.145
841,0.289,-0.027,-1.055
842,0.000,0.074,-1.105
843,0.156,-0.035,-1.090
844,0.199,0.043,-0.895
845,-0.031,0.129,-0.898
846,0.031,0.020,-0.895
847,-0.180,0.012,-0.965
848,-0.332,0.059,-1.008
